name,proddate,idno,agegroup,cntry,gndr,trstlgl,trstplc,trstplt,trstsci,ccrdprs,gincdif,lrscale,imwbcnt,rlgdgr
ESS10e03_3,02.12.2025,52120,5,NL,2,1,,,5,0,5.0,5,7,10
ESS10e03_3,02.12.2025,52203,1,NL,1,6,7,4,7,4,7.5,7,6,2
ESS10e03_3,02.12.2025,52227,1,NL,2,7,9,8,10,6,2.5,6,6,0
ESS10e03_3,02.12.2025,52240,2,NL,2,7,8,6,9,5,10.0,1,7,2
ESS10e03_3,02.12.2025,52255,1,NL,2,6,2,4,8,5,5.0,8,6,6
ESS10e03_3,02.12.2025,52265,1,NL,1,8,3,7,6,7,5.0,5,5,0
ESS10e03_3,02.12.2025,52269,6,NL,1,8,8,7,8,8,7.5,3,7,1
ESS10e03_3,02.12.2025,52324,4,NL,2,1,5,3,4,4,10.0,5,5,6
ESS10e03_3,02.12.2025,52330,4,NL,2,6,7,6,7,8,10.0,2,5,6
ESS10e03_3,02.12.2025,52335,5,NL,1,5,5,3,6,6,0.0,7,4,4
ESS10e03_3,02.12.2025,52354,1,NL,2,6,8,5,8,5,7.5,,5,8
ESS10e03_3,02.12.2025,52365,5,NL,2,4,6,2,8,5,2.5,7,8,0
ESS10e03_3,02.12.2025,52366,5,NL,1,9,7,6,7,3,2.5,8,6,5
ESS10e03_3,02.12.2025,52371,6,NL,2,1,5,5,5,6,7.5,5,6,6
ESS10e03_3,02.12.2025,52413,1,NL,2,5,7,5,7,7,7.5,3,5,2
ESS10e03_3,02.12.2025,52487,7,NL,2,6,8,6,8,7,5.0,5,6,9
ESS10e03_3,02.12.2025,52515,4,NL,2,5,5,4,6,7,10.0,,4,6
ESS10e03_3,02.12.2025,52517,7,NL,2,5,9,8,7,7,7.5,8,5,5
ESS10e03_3,02.12.2025,52529,4,NL,2,8,9,6,8,6,7.5,5,6,0
ESS10e03_3,02.12.2025,52549,4,NL,2,8,8,7,8,7,5.0,6,7,1
ESS10e03_3,02.12.2025,52576,1,NL,2,8,6,8,8,8,7.5,5,7,1
ESS10e03_3,02.12.2025,52608,1,NL,1,4,6,3,7,3,7.5,7,4,3
ESS10e03_3,02.12.2025,52644,2,NL,2,8,9,7,10,7,7.5,6,7,1
ESS10e03_3,02.12.2025,52654,4,NL,2,6,7,6,7,8,10.0,5,5,4
ESS10e03_3,02.12.2025,52752,6,NL,1,8,7,6,8,8,10.0,6,6,6
ESS10e03_3,02.12.2025,52753,7,NL,2,6,7,5,7,7,10.0,3,7,3
ESS10e03_3,02.12.2025,52772,5,NL,1,8,8,6,8,7,5.0,5,7,10
ESS10e03_3,02.12.2025,52776,1,NL,2,7,7,6,9,7,10.0,2,6,2
ESS10e03_3,02.12.2025,52791,1,NL,1,8,8,8,10,8,10.0,3,5,0
ESS10e03_3,02.12.2025,52795,3,NL,2,6,7,5,7,4,2.5,8,7,0
ESS10e03_3,02.12.2025,52797,5,NL,2,3,9,5,6,8,7.5,8,3,0
ESS10e03_3,02.12.2025,52800,4,NL,2,6,7,6,7,8,7.5,7,8,7
ESS10e03_3,02.12.2025,52812,3,NL,1,9,9,7,8,10,7.5,6,7,5
ESS10e03_3,02.12.2025,52817,5,NL,2,8,7,6,8,10,7.5,5,6,1
ESS10e03_3,02.12.2025,52831,3,NL,1,5,5,0,9,3,5.0,5,5,10
ESS10e03_3,02.12.2025,52857,5,NL,1,8,9,8,9,8,10.0,4,8,0
ESS10e03_3,02.12.2025,52912,6,NL,1,5,8,2,8,7,7.5,4,3,2
ESS10e03_3,02.12.2025,52939,7,NL,1,0,4,1,6,10,10.0,0,7,3
ESS10e03_3,02.12.2025,52963,6,NL,1,8,8,5,8,6,7.5,6,7,5
ESS10e03_3,02.12.2025,52999,1,NL,1,9,7,7,9,7,7.5,7,6,5
ESS10e03_3,02.12.2025,53051,5,NL,1,10,7,6,9,7,7.5,4,7,5
ESS10e03_3,02.12.2025,53061,4,NL,2,5,7,5,6,8,10.0,5,6,7
ESS10e03_3,02.12.2025,53089,3,NL,1,8,5,3,9,5,10.0,3,8,10
ESS10e03_3,02.12.2025,53092,5,NL,1,8,8,7,9,3,5.0,5,9,6
ESS10e03_3,02.12.2025,53132,2,NL,1,9,7,4,9,3,10.0,3,7,0
ESS10e03_3,02.12.2025,53139,4,NL,2,7,7,6,7,6,7.5,4,7,0
ESS10e03_3,02.12.2025,53157,6,NL,2,8,7,7,9,8,7.5,5,7,6
ESS10e03_3,02.12.2025,53163,4,NL,1,6,8,6,7,8,7.5,2,5,6
ESS10e03_3,02.12.2025,53180,7,NL,1,8,7,7,8,7,7.5,6,4,5
ESS10e03_3,02.12.2025,53193,6,NL,2,7,8,6,7,8,5.0,5,5,9
ESS10e03_3,02.12.2025,53201,4,NL,1,6,6,6,7,5,5.0,7,,3
ESS10e03_3,02.12.2025,53205,7,NL,2,6,9,8,8,6,5.0,6,7,2
ESS10e03_3,02.12.2025,53214,7,NL,2,5,7,5,7,7,10.0,5,5,4
ESS10e03_3,02.12.2025,53221,6,NL,2,5,7,0,5,5,10.0,8,4,6
ESS10e03_3,02.12.2025,53313,4,NL,1,8,7,7,9,7,2.5,8,7,10
ESS10e03_3,02.12.2025,53319,6,NL,2,6,8,6,7,9,10.0,2,8,5
ESS10e03_3,02.12.2025,53320,5,NL,1,8,9,8,8,3,2.5,7,5,8
