name,proddate,idno,agegroup,cntry,gndr,trstlgl,trstplc,trstplt,trstsci,ccrdprs,gincdif,lrscale,imwbcnt,rlgdgr
ESS10e03_3,02.12.2025,10858,2,BE,1,9,9,2,10,8,7.5,7,7,3
ESS10e03_3,02.12.2025,10875,5,BE,1,4,6,2,7,7,10.0,6,5,7
ESS10e03_3,02.12.2025,10892,2,BE,2,8,8,3,8,5,0.0,7,9,7
ESS10e03_3,02.12.2025,10946,6,BE,2,7,7,6,7,5,5.0,5,5,5
ESS10e03_3,02.12.2025,10958,2,BE,2,6,6,6,7,7,7.5,3,7,4
ESS10e03_3,02.12.2025,10984,5,BE,1,8,6,6,9,7,7.5,8,7,1
ESS10e03_3,02.12.2025,11026,4,BE,1,7,8,5,7,7,7.5,6,5,4
ESS10e03_3,02.12.2025,11038,6,BE,2,3,3,3,7,6,5.0,1,5,5
ESS10e03_3,02.12.2025,11039,2,BE,1,7,7,7,10,8,10.0,2,8,0
ESS10e03_3,02.12.2025,11040,1,BE,1,8,8,7,8,6,7.5,5,7,1
ESS10e03_3,02.12.2025,11045,2,BE,2,7,8,5,6,6,10.0,8,6,2
ESS10e03_3,02.12.2025,11049,1,BE,2,5,5,0,5,8,7.5,,2,5
ESS10e03_3,02.12.2025,11089,1,BE,1,7,8,6,8,5,7.5,7,5,3
ESS10e03_3,02.12.2025,11108,5,BE,1,7,9,6,9,10,5.0,7,6,7
ESS10e03_3,02.12.2025,11112,4,BE,1,7,,5,9,9,7.5,3,5,3
ESS10e03_3,02.12.2025,11120,3,BE,2,7,7,4,6,4,5.0,3,5,1
ESS10e03_3,02.12.2025,11128,6,BE,1,6,8,6,8,6,10.0,5,7,7
ESS10e03_3,02.12.2025,11143,7,BE,2,7,8,5,9,6,7.5,9,7,8
ESS10e03_3,02.12.2025,11154,1,BE,1,8,8,6,8,4,7.5,7,4,3
ESS10e03_3,02.12.2025,11156,2,BE,1,9,3,5,10,8,5.0,0,6,0
ESS10e03_3,02.12.2025,11174,4,BE,1,1,1,1,8,7,5.0,9,5,0
ESS10e03_3,02.12.2025,11175,3,BE,1,3,5,0,10,8,7.5,5,6,5
ESS10e03_3,02.12.2025,11177,1,BE,2,4,7,4,8,7,7.5,6,7,0
ESS10e03_3,02.12.2025,11195,5,BE,1,5,7,5,8,7,7.5,7,5,5
ESS10e03_3,02.12.2025,11218,2,BE,1,6,6,6,9,7,7.5,8,8,1
ESS10e03_3,02.12.2025,11220,5,BE,2,8,6,7,10,9,7.5,2,7,0
ESS10e03_3,02.12.2025,11222,1,BE,2,7,2,3,10,7,10.0,6,7,7
ESS10e03_3,02.12.2025,11225,5,BE,2,5,6,5,7,5,7.5,6,5,0
ESS10e03_3,02.12.2025,11227,6,BE,2,5,8,7,8,6,7.5,5,5,7
ESS10e03_3,02.12.2025,11259,5,BE,2,3,6,1,5,9,7.5,5,3,10
ESS10e03_3,02.12.2025,11261,2,BE,1,4,5,5,8,5,5.0,5,8,8
ESS10e03_3,02.12.2025,11273,1,BE,2,3,7,1,5,5,10.0,5,2,0
ESS10e03_3,02.12.2025,11274,7,BE,2,7,7,5,8,,10.0,6,3,10
ESS10e03_3,02.12.2025,11284,5,BE,1,6,7,6,8,7,10.0,5,8,6
ESS10e03_3,02.12.2025,11300,6,BE,1,7,8,8,8,6,0.0,5,8,0
ESS10e03_3,02.12.2025,11323,6,BE,1,5,7,5,8,8,7.5,5,5,5
ESS10e03_3,02.12.2025,11328,5,BE,1,6,6,5,6,7,5.0,5,4,0
ESS10e03_3,02.12.2025,11350,5,BE,2,2,6,0,6,6,10.0,5,4,6
ESS10e03_3,02.12.2025,11365,1,BE,1,8,7,7,8,6,7.5,7,7,2
ESS10e03_3,02.12.2025,11372,1,BE,1,8,7,5,9,2,10.0,8,10,10
ESS10e03_3,02.12.2025,11384,6,BE,1,2,7,1,6,5,7.5,5,5,0
ESS10e03_3,02.12.2025,11387,3,BE,1,2,7,0,4,4,7.5,5,8,5
ESS10e03_3,02.12.2025,11395,6,BE,2,7,9,6,8,7,10.0,5,3,1
ESS10e03_3,02.12.2025,11431,4,BE,1,5,6,3,8,7,10.0,7,2,8
ESS10e03_3,02.12.2025,11451,4,BE,2,6,8,5,8,7,2.5,7,7,5
ESS10e03_3,02.12.2025,11452,6,BE,1,3,7,5,7,3,5.0,7,8,6
ESS10e03_3,02.12.2025,11458,4,BE,2,4,5,0,7,3,7.5,6,3,3
ESS10e03_3,02.12.2025,11465,3,BE,2,1,1,1,5,3,2.5,10,2,10
ESS10e03_3,02.12.2025,11470,5,BE,1,9,9,9,8,10,7.5,3,7,5
ESS10e03_3,02.12.2025,11526,6,BE,1,7,7,4,7,8,7.5,5,4,9
ESS10e03_3,02.12.2025,11545,2,BE,2,7,8,7,8,7,7.5,6,5,0
ESS10e03_3,02.12.2025,11570,5,BE,2,6,7,7,7,7,7.5,5,5,5
ESS10e03_3,02.12.2025,11574,5,BE,1,0,0,3,8,8,10.0,5,2,6
ESS10e03_3,02.12.2025,11597,4,BE,1,3,7,0,8,3,7.5,7,7,0
ESS10e03_3,02.12.2025,11598,1,BE,2,3,6,3,7,9,7.5,4,9,1
ESS10e03_3,02.12.2025,11602,3,BE,2,4,7,4,7,5,5.0,5,2,6
ESS10e03_3,02.12.2025,11605,6,BE,2,5,4,3,6,9,10.0,3,8,6
ESS10e03_3,02.12.2025,11630,1,BE,1,8,8,6,8,8,7.5,6,6,2
ESS10e03_3,02.12.2025,11672,7,BE,1,6,7,5,8,6,10.0,5,5,7
ESS10e03_3,02.12.2025,11688,3,BE,2,3,7,2,8,7,10.0,8,3,0
ESS10e03_3,02.12.2025,11691,2,BE,2,8,9,7,9,4,7.5,7,5,7
ESS10e03_3,02.12.2025,11694,5,BE,1,3,3,2,4,3,5.0,5,4,1
ESS10e03_3,02.12.2025,11699,6,BE,2,7,5,5,8,2,10.0,7,5,0
ESS10e03_3,02.12.2025,11707,3,BE,1,6,8,2,8,2,2.5,6,5,0
ESS10e03_3,02.12.2025,11715,2,BE,2,8,9,7,9,7,7.5,4,5,3
ESS10e03_3,02.12.2025,11754,1,BE,1,7,8,7,8,7,5.0,8,5,2
ESS10e03_3,02.12.2025,11783,2,BE,1,4,5,2,5,6,10.0,0,7,4
ESS10e03_3,02.12.2025,11787,6,BE,1,0,7,0,7,2,10.0,5,4,0
ESS10e03_3,02.12.2025,11805,3,BE,1,6,7,3,8,9,5.0,6,7,0
ESS10e03_3,02.12.2025,11808,6,BE,1,7,7,5,7,3,7.5,5,5,6
ESS10e03_3,02.12.2025,11817,2,BE,1,3,5,1,7,6,5.0,8,5,0
ESS10e03_3,02.12.2025,11818,2,BE,2,6,7,5,8,8,7.5,5,5,6
ESS10e03_3,02.12.2025,11848,6,BE,1,2,5,0,7,6,10.0,5,4,6
ESS10e03_3,02.12.2025,11850,5,BE,2,5,9,6,6,9,10.0,4,8,3
ESS10e03_3,02.12.2025,11864,6,BE,1,4,6,3,7,8,7.5,7,5,7
ESS10e03_3,02.12.2025,11885,5,BE,1,0,0,0,10,8,10.0,,3,0
ESS10e03_3,02.12.2025,11899,3,BE,2,4,6,4,6,8,7.5,5,4,0
ESS10e03_3,02.12.2025,11939,3,BE,2,7,7,6,9,9,10.0,3,8,8
ESS10e03_3,02.12.2025,11953,2,BE,2,8,8,6,8,8,10.0,7,6,0
ESS10e03_3,02.12.2025,11958,5,BE,1,3,7,4,5,7,10.0,5,8,10
ESS10e03_3,02.12.2025,11987,1,BE,1,7,8,2,5,9,2.5,3,4,8
ESS10e03_3,02.12.2025,11993,1,BE,2,4,8,2,9,7,10.0,,4,0
ESS10e03_3,02.12.2025,12019,2,BE,2,7,8,2,9,7,7.5,5,5,0
ESS10e03_3,02.12.2025,12026,3,BE,2,9,10,9,6,0,5.0,9,3,8
ESS10e03_3,02.12.2025,12039,6,BE,2,8,6,5,8,10,7.5,7,7,4
ESS10e03_3,02.12.2025,12068,3,BE,1,7,8,8,8,6,5.0,8,5,5
ESS10e03_3,02.12.2025,12069,4,BE,1,5,8,8,10,10,10.0,1,5,7
ESS10e03_3,02.12.2025,12087,5,BE,1,2,2,0,8,10,10.0,2,3,0
ESS10e03_3,02.12.2025,12088,6,BE,1,4,8,3,9,8,10.0,7,5,8
ESS10e03_3,02.12.2025,12090,6,BE,2,7,5,4,5,3,7.5,8,2,5
ESS10e03_3,02.12.2025,12091,4,BE,1,2,2,5,7,6,10.0,4,1,9
ESS10e03_3,02.12.2025,12092,5,BE,2,8,8,6,8,7,10.0,0,8,7
ESS10e03_3,02.12.2025,12096,4,BE,1,5,5,0,7,10,10.0,0,5,0
ESS10e03_3,02.12.2025,12116,2,BE,2,7,6,6,7,6,2.5,6,6,0
ESS10e03_3,02.12.2025,12117,2,BE,1,6,3,2,8,4,7.5,0,10,4
ESS10e03_3,02.12.2025,12125,2,BE,1,7,8,6,10,10,10.0,6,7,4
